,키,몸무게,연간 음주 빈도,한번 섭취시 음주량,일반담배 하루 흡연량,격렬한 신체활동 일수,중증도 신체활동 일수,걷기 실천 일수,주간 아침식사 일수,체형(5단계)
12853,158.0,55.0,3,3,0,3,3,7,0,3
12854,173.0,63.0,2,1,0,0,0,7,3,2
12855,188.0,77.0,2,1,0,3,3,7,3,2
12856,170.0,65.0,3,1,0,3,3,7,3,3
12857,165.0,50.0,1,0,0,3,3,7,3,2
12858,155.0,60.0,4,1,0,1,1,6,3,3
12859,163.0,45.0,6,1,10,0,0,7,3,1
12860,163.0,43.0,5,1,0,2,2,6,2,2
12861,170.0,55.0,4,3,0,3,3,6,3,2
12862,175.0,70.0,3,1,0,1,1,2,3,3
12863,160.0,75.0,4,2,0,3,3,6,0,5
12864,170.0,63.0,4,2,0,0,0,6,0,2
12865,181.0,76.0,2,2,0,2,2,7,1,3
12866,167.0,53.0,3,1,0,2,2,3,1,2
12867,171.0,84.0,0,0,0,0,0,7,1,5
12868,163.0,56.0,4,1,0,3,3,7,3,3
12869,178.0,82.0,4,3,0,5,5,7,0,4
12870,162.0,60.0,3,1,0,5,5,5,3,4
12871,182.0,79.0,0,0,0,7,7,7,3,3
12872,155.0,48.0,1,0,0,3,3,5,3,2
12873,158.0,55.0,1,0,0,5,5,5,3,3
12874,160.0,60.0,1,0,0,2,3,5,3,3
12875,165.0,65.0,4,2,0,3,3,5,3,3
12876,162.0,53.0,3,1,0,3,3,5,3,2
12877,153.0,48.0,3,1,0,3,3,2,0,1
12878,175.0,80.0,5,3,0,5,5,2,0,4
12879,156.0,50.0,3,1,0,3,3,7,3,3
12880,167.0,61.0,4,1,0,1,1,7,3,2
12881,167.0,60.0,0,0,0,2,2,5,3,3
12882,160.0,47.0,0,0,0,1,1,5,0,2
12883,178.0,75.0,1,0,5,0,0,0,3,3
12884,150.0,49.0,0,0,0,0,0,2,3,2
12885,182.0,72.0,1,0,0,0,0,5,3,3
12886,163.0,63.0,1,0,0,0,0,7,3,4
12887,165.0,48.0,0,0,0,0,0,5,3,1
12888,155.0,65.0,0,0,0,0,0,5,0,4
12889,170.0,70.0,5,3,0,0,0,5,0,5
12891,152.0,50.0,0,0,0,3,3,7,3,3
12892,154.0,55.0,0,0,0,1,1,6,3,4
12893,163.0,75.0,0,0,0,5,5,5,3,5
12894,173.0,69.0,4,4,0,0,0,7,0,3
12895,159.0,60.0,3,1,0,3,3,6,1,4
12896,178.0,75.0,3,1,0,1,1,6,1,4
12897,155.0,40.0,3,1,0,0,0,7,2,1
12898,175.0,80.0,6,1,0,0,5,7,3,4
12899,156.0,58.0,1,0,0,0,0,3,3,3
12900,170.0,65.0,0,0,0,2,2,5,2,3
12901,155.0,54.0,0,0,0,2,2,5,3,3
12902,168.0,49.0,2,2,10,5,5,5,3,1
12903,172.0,54.0,0,0,0,2,2,5,2,2
12904,183.0,70.0,3,1,0,5,5,5,2,3
12905,160.0,47.0,2,1,0,2,2,5,0,3
12906,179.0,86.0,3,1,0,5,5,5,3,3
12907,160.0,40.0,3,1,0,0,0,5,3,1
12908,163.0,50.0,0,0,0,0,0,5,0,2
12909,185.0,84.0,1,0,0,3,3,5,3,4
12910,164.0,49.0,0,0,0,3,3,5,3,2
12911,170.0,50.0,0,0,0,3,3,5,3,1
12912,160.0,51.0,3,2,0,0,0,1,0,2
12913,182.0,74.0,4,2,0,3,3,3,0,3
12914,158.0,55.0,0,0,0,0,0,5,3,3
12915,163.0,56.0,0,0,0,0,0,3,3,3
12916,170.0,77.0,5,2,0,5,5,5,3,4
12917,156.0,63.0,0,0,0,3,0,5,3,3
12918,156.0,64.0,0,0,0,0,0,3,3,3
12919,162.0,53.0,3,2,0,0,0,3,3,3
12920,163.0,56.0,3,2,0,0,0,5,3,3
12921,170.0,69.0,2,2,0,0,0,5,3,3
12922,163.0,54.0,3,2,0,0,0,5,3,3
12923,169.0,65.0,4,3,0,0,0,5,3,3
12925,173.0,89.0,5,4,0,0,1,0,0,5
12926,166.0,62.0,0,0,0,0,0,3,3,3
12927,172.0,73.0,5,4,0,0,0,3,3,3
12928,158.0,49.0,4,3,0,2,2,5,0,2
12929,161.0,80.0,0,0,0,0,0,3,3,5
12930,168.0,70.0,2,2,0,0,0,3,3,3
12931,170.0,65.0,3,2,0,0,0,3,3,4
12932,168.0,64.0,0,0,0,0,0,5,3,4
12933,175.0,80.0,3,2,10,0,0,6,3,4
12935,165.0,55.0,6,3,0,3,3,3,0,2
12936,163.0,55.0,5,4,15,0,0,2,0,3
12937,158.0,52.0,4,3,0,1,1,7,0,3
12938,158.0,50.0,5,1,0,3,3,7,1,3
12939,188.0,80.0,5,2,0,3,3,7,3,3
12940,168.0,75.0,5,3,20,0,0,7,3,4
12941,155.0,56.0,5,2,0,4,2,7,0,4
12942,172.0,78.0,6,4,0,0,0,7,0,4
12943,149.0,56.0,4,2,0,0,0,6,3,4
12944,160.0,47.0,5,2,0,2,2,6,0,2
12945,157.0,65.0,2,2,0,0,0,1,0,5
12946,164.0,57.0,3,1,0,0,0,7,0,2
12947,160.0,45.0,2,1,0,1,1,5,3,1
12948,172.0,64.0,4,4,0,1,1,4,1,2
12949,172.0,74.0,5,4,0,1,1,6,3,4
12950,165.0,59.0,2,1,10,2,2,4,0,3
12951,163.0,47.0,3,1,0,0,0,0,0,2
12952,165.0,70.0,0,0,0,0,0,5,2,4
12953,175.0,70.0,0,0,0,3,3,6,3,3
12954,161.0,45.0,0,0,0,1,1,1,1,3
12955,169.0,100.0,1,0,10,0,0,6,3,5
12956,163.0,60.0,1,0,0,3,3,7,3,3
12957,170.0,67.0,0,0,0,1,1,3,3,3
12958,177.0,85.0,1,0,0,3,3,3,3,4
12959,163.0,49.0,0,0,0,2,2,2,3,2
12960,178.0,71.0,4,3,0,4,3,7,0,3
12961,165.0,72.0,0,0,0,2,2,5,2,4
12962,182.0,74.0,1,0,0,3,3,7,3,3
12963,155.0,45.0,2,2,0,6,6,7,1,3
12964,154.0,49.0,1,0,0,7,7,7,3,2
12965,156.0,46.0,4,2,0,1,2,7,0,2
12966,168.0,75.0,1,0,0,0,0,5,3,4
12967,165.0,65.0,3,2,0,1,2,4,1,4
12968,180.0,104.0,5,4,0,3,3,4,0,5
12969,171.0,73.0,5,4,0,0,0,7,3,3
12972,164.0,75.0,1,0,0,1,2,2,0,4
12973,169.0,59.0,3,2,0,0,1,3,2,3
12974,156.0,55.0,1,0,0,0,0,0,3,3
12975,163.0,70.0,6,4,0,0,0,7,3,3
12976,163.0,65.0,4,1,0,3,3,7,0,3
12977,158.0,50.0,5,3,0,3,0,4,0,3
12978,160.0,60.0,5,2,0,3,3,7,0,3
12980,178.0,75.0,5,4,20,0,7,7,3,3
12981,173.0,58.0,4,4,0,0,7,7,0,3
12982,167.0,107.0,2,1,0,0,6,2,0,5
12983,153.0,55.0,2,1,0,0,0,7,3,4
12984,170.0,60.0,4,4,10,0,0,5,0,3
12985,165.0,69.0,4,2,0,1,0,7,1,4
12986,154.0,48.0,1,0,0,0,1,3,3,3
12987,164.0,58.0,1,0,0,0,0,3,3,2
12988,165.0,64.0,3,4,0,3,2,4,3,3
12989,164.0,60.0,1,0,0,0,1,3,2,2
12990,170.0,62.0,2,2,0,1,0,7,0,3
12992,176.0,105.0,1,0,10,4,0,7,2,5
12993,164.0,65.0,3,2,0,4,2,3,1,4
12994,157.0,67.0,0,0,0,0,0,3,0,4
12995,170.0,70.0,6,3,0,0,0,7,3,3
12996,160.0,55.0,2,4,0,0,0,6,3,3
12997,160.0,55.0,4,1,0,0,0,4,3,3
12998,170.0,61.0,4,3,7,2,0,7,2,2
12999,155.0,72.0,6,3,10,0,0,7,3,4
13000,178.0,63.0,4,2,0,1,0,7,0,2
13001,173.0,75.0,3,3,0,4,2,7,0,3
13002,156.0,49.0,4,2,0,0,2,5,1,3
13004,173.0,78.0,6,4,0,0,0,7,3,4
13005,176.0,60.0,4,4,15,2,0,7,3,2
13006,172.0,85.0,1,0,0,0,0,7,2,4
13007,170.0,84.0,4,2,0,1,1,2,1,4
13008,156.0,57.0,4,1,0,0,2,5,3,4
13009,170.0,76.0,4,2,0,2,2,5,3,3
13010,153.0,60.0,0,0,0,0,0,5,3,4
13011,168.0,60.0,4,2,0,3,3,7,3,3
13012,160.0,59.0,1,0,0,0,0,5,3,3
13013,165.0,61.0,5,3,0,0,5,7,3,3
13014,155.0,53.0,0,0,0,0,0,5,3,3
13015,158.0,57.0,0,0,0,0,2,4,2,4
13016,160.0,60.0,0,0,0,3,2,4,3,4
13017,172.0,71.0,4,4,0,3,3,5,3,3
13018,170.0,55.0,0,0,0,3,3,6,0,3
13019,174.0,71.0,3,1,0,4,4,7,1,3
13020,150.0,50.0,0,0,0,0,0,3,3,3
13021,160.0,48.0,1,0,0,0,0,5,3,2
13022,164.0,59.0,1,0,0,0,0,7,3,2
13023,161.0,59.0,0,0,0,0,0,0,3,3
13024,175.0,58.0,0,0,0,3,3,5,3,2
13025,180.0,78.0,5,4,0,3,3,7,0,3
13026,140.0,48.0,0,0,0,0,0,3,3,4
13027,158.0,50.0,0,0,0,0,0,3,3,2
13028,160.0,90.0,2,1,0,2,2,7,3,4
13029,163.0,72.0,0,0,0,5,5,5,3,4
13030,168.0,55.0,4,1,0,3,3,6,0,3
13031,180.0,86.0,5,2,0,3,3,5,0,3
13032,170.0,55.0,0,0,0,0,0,5,0,2
13033,158.0,56.0,0,0,0,2,2,7,3,3
13034,175.0,75.0,5,2,0,3,3,5,2,3
13035,168.0,60.0,1,0,0,0,0,7,3,3
13036,150.0,55.0,0,0,0,3,3,5,3,4
13037,147.0,65.0,0,0,0,0,0,0,3,4
13038,172.0,60.0,4,3,0,4,4,7,0,2
13039,158.0,48.0,3,2,0,3,3,5,1,3
13040,163.0,65.0,0,0,0,0,0,7,3,4
13041,165.0,62.0,4,3,0,2,2,5,3,2
13042,160.0,50.0,0,0,0,3,3,3,3,3
13043,154.0,56.0,4,4,0,0,0,5,0,4
13044,178.0,80.0,0,0,0,3,3,5,0,4
13045,158.0,67.0,1,0,0,0,0,5,3,4
13046,170.0,68.0,5,2,10,0,0,5,3,3
13047,163.0,50.0,1,0,0,3,3,5,3,2
13048,165.0,67.0,5,2,0,5,1,5,2,4
13049,156.0,59.0,0,0,0,0,0,0,3,3
13050,161.0,60.0,5,1,0,6,5,7,3,3
13051,158.0,57.0,4,1,0,0,0,0,3,3
13052,172.0,48.0,0,0,20,3,3,7,0,2
13053,167.0,65.0,0,0,0,2,2,6,0,4
13054,152.0,54.0,1,0,0,0,0,3,1,3
13055,160.0,62.0,2,1,0,0,0,6,1,3
13056,172.0,56.0,4,2,0,0,2,7,2,2
13057,163.0,56.0,6,1,0,4,0,7,1,3
13059,160.0,48.0,6,1,0,0,7,0,3,2
13060,165.0,61.0,5,3,20,0,0,7,2,2
13062,167.0,82.0,5,4,0,0,0,6,3,4
13063,171.0,66.0,4,1,0,1,1,7,1,3
13064,162.0,62.0,0,0,0,5,5,5,3,3
13065,180.0,75.0,0,0,0,5,5,7,3,3
13067,170.0,65.0,4,3,0,0,0,6,2,3
13068,168.0,52.0,4,4,6,0,0,6,3,2
13069,160.0,62.0,4,1,0,0,0,6,3,4
13070,166.0,75.0,4,2,0,3,3,7,0,4
13071,179.0,79.0,4,1,0,7,7,7,3,3
13072,174.0,58.0,6,2,10,0,0,2,0,3
13073,160.0,54.0,5,3,10,0,0,7,3,3
13074,158.0,78.0,4,1,0,0,0,4,3,4
13075,162.0,63.0,2,1,0,0,0,3,3,4
13076,164.0,76.0,4,2,0,4,4,7,3,4
13077,166.0,43.0,0,0,0,0,0,5,3,2
13078,175.0,80.0,0,0,0,3,0,3,3,4
13079,182.0,63.0,0,0,0,5,5,5,3,3
13080,160.0,52.0,0,0,0,0,0,2,0,3
13081,159.0,55.0,0,0,0,0,0,3,3,3
13082,159.0,60.0,5,2,0,0,0,4,3,4
13083,156.0,42.0,0,0,0,0,1,5,0,2
13084,172.0,85.0,3,2,0,0,0,3,1,4
13085,173.0,73.0,5,4,10,1,1,5,0,3
13086,150.0,51.0,0,0,0,0,0,0,3,3
13087,170.0,78.0,5,2,10,0,0,7,3,3
13088,162.0,71.0,4,2,0,0,0,5,3,4
13089,172.0,79.0,5,2,10,0,0,3,3,3
13090,161.0,75.0,2,2,0,0,0,2,3,5
13091,165.0,70.0,1,0,0,0,0,7,3,3
13092,185.0,68.0,4,3,0,0,0,4,3,3
13093,170.0,80.0,2,2,0,0,0,5,3,3
13094,167.0,72.0,3,2,0,0,0,1,0,4
13095,156.0,48.0,4,3,0,0,0,5,3,3
13096,175.0,84.0,0,0,30,0,0,0,3,4
13097,173.0,70.0,4,1,0,3,3,3,0,3
13098,178.0,75.0,0,0,20,0,0,5,3,3
13100,160.0,59.0,3,2,0,3,3,3,0,3
13101,167.0,62.0,0,0,0,0,0,7,3,3
13103,155.0,59.0,0,0,0,0,0,3,3,3
13104,157.0,56.0,0,0,20,0,0,0,0,3
13105,140.0,43.0,0,0,0,0,0,2,3,3
13106,143.0,49.0,3,2,0,0,0,0,3,3
13107,154.0,63.0,2,2,0,0,0,5,3,4
13108,160.0,64.0,3,3,0,0,0,0,3,4
13109,158.0,46.0,2,1,0,1,1,7,0,2
13110,165.0,48.0,0,0,0,1,1,5,0,2
13111,157.0,57.0,1,0,0,0,0,3,0,3
13112,169.0,65.0,5,2,0,0,0,7,3,4
13113,167.0,68.0,0,0,0,0,0,2,0,4
13114,160.0,68.0,0,0,0,0,0,2,1,4
13115,173.0,72.0,5,3,5,2,2,7,0,3
13116,166.0,54.0,0,0,0,3,3,3,0,3
13117,176.0,77.0,4,3,0,2,2,2,0,3
13118,181.0,82.0,5,2,0,0,7,7,0,3
13119,181.0,90.0,3,2,5,0,3,3,3,4
13120,160.0,51.0,5,2,0,0,0,5,0,2
13121,157.0,64.0,0,0,0,0,0,2,3,4
13122,173.0,81.0,0,0,0,0,0,5,3,4
13123,177.0,74.0,4,2,0,0,0,0,3,3
13124,155.0,61.0,0,0,0,0,0,6,3,3
13125,158.0,62.0,4,3,0,0,0,0,2,4
13126,179.0,74.0,2,1,0,2,3,3,1,3
13127,175.0,83.0,2,4,0,7,0,7,3,4
13128,155.0,50.0,2,2,0,7,0,7,0,2
13129,173.0,75.0,2,1,2,3,0,3,0,3
13130,178.0,70.0,1,0,0,0,0,7,1,3
13131,155.0,67.0,0,0,0,0,0,5,2,4
13132,162.0,48.0,0,0,0,0,0,0,3,1
13133,160.0,60.0,0,0,0,0,0,7,3,3
13134,152.0,45.0,2,2,0,0,0,2,0,3
13135,172.0,83.0,4,3,0,1,2,5,0,4
13136,168.0,69.0,5,4,0,0,0,7,2,4
13137,160.0,61.0,2,1,0,0,0,7,3,3
13138,180.0,70.0,6,1,0,0,3,5,0,3
13139,174.0,70.0,4,4,0,0,0,7,3,3
13140,162.0,64.0,3,1,0,0,0,7,3,4
13141,160.0,48.0,5,2,0,0,3,7,1,2
13142,163.0,50.0,3,1,0,0,0,2,0,3
13143,163.0,55.0,4,1,0,0,0,7,3,3
13144,156.0,48.0,3,1,0,0,0,7,3,3
13145,174.0,69.0,3,1,0,0,0,7,3,3
13146,177.0,68.0,4,2,10,0,0,7,3,3
13147,153.0,67.0,4,2,0,0,0,6,3,4
13148,161.0,68.0,1,0,0,0,0,7,3,3
13149,157.0,46.0,5,3,0,2,2,6,0,1
13150,169.0,62.0,5,2,0,2,1,5,0,3
13151,163.0,63.0,5,2,0,0,0,6,0,3
13153,182.0,80.0,2,2,0,1,1,1,2,3
13154,167.0,50.0,2,2,0,1,1,5,1,2
13156,170.0,80.0,4,4,0,2,1,7,1,4
13157,177.0,89.0,3,3,10,4,4,7,0,4
13158,150.0,58.0,5,2,0,0,0,7,3,4
13159,174.0,78.0,6,3,0,5,0,7,3,4
13160,166.0,57.0,4,1,0,0,0,7,3,3
13161,168.0,66.0,2,3,0,3,0,5,3,3
13162,161.0,49.0,4,2,0,0,0,4,0,2
13163,163.0,54.0,2,1,0,3,0,5,2,3
13164,150.0,46.0,0,0,0,0,0,4,3,1
13165,157.0,58.0,2,1,0,5,3,7,3,4
13166,159.0,57.0,2,2,0,6,5,7,3,3
13167,160.0,48.0,4,3,0,0,0,5,2,3
13168,165.0,59.0,5,3,0,0,0,7,2,3
13169,176.0,70.0,5,2,0,3,3,7,3,3
13170,176.0,66.0,3,1,0,2,1,7,3,2
13171,174.0,68.0,4,3,0,3,0,7,0,3
13172,153.0,63.0,3,2,0,0,0,3,3,4
13175,166.0,48.0,0,0,0,2,2,7,3,2
13176,167.0,68.0,5,4,0,5,0,7,3,3
13177,156.0,78.0,4,2,0,0,0,5,2,4
13178,170.0,70.0,5,4,20,0,0,7,0,3
13179,169.0,70.0,0,0,0,0,0,7,3,2
13180,162.0,54.0,0,0,0,0,0,7,3,3
13181,172.0,75.0,4,1,0,3,0,2,0,4
13182,172.0,97.0,3,3,0,0,0,3,3,5
13183,175.0,70.0,4,4,0,0,0,2,3,2
13184,156.0,56.0,1,0,0,0,0,3,0,4
13185,155.0,70.0,2,2,0,0,0,2,3,4
13186,171.0,70.0,6,2,10,1,0,3,0,4
13187,181.0,76.0,3,1,20,0,0,7,0,3
13188,153.0,49.0,0,0,0,1,1,5,3,3
13190,148.0,55.0,2,2,0,0,0,7,3,4
13192,168.0,62.0,6,3,5,0,0,7,0,3
13194,157.0,57.0,5,4,0,2,0,7,0,4
13195,173.0,65.0,5,3,0,1,0,7,0,2
13196,140.0,55.0,1,0,0,0,0,5,3,4
13198,170.0,80.0,4,3,0,0,0,5,0,4
13199,169.0,85.0,4,2,0,0,0,4,0,4
13200,155.0,60.0,3,2,0,0,0,5,2,4
13201,167.0,72.0,4,3,0,0,5,6,3,4
13202,165.0,65.0,0,0,10,0,0,5,3,3
13203,155.0,52.0,0,0,0,0,0,7,3,3
13204,140.0,38.0,0,0,0,0,3,3,3,2
13205,178.0,68.0,0,0,0,4,4,6,1,3
13206,170.0,67.0,6,2,20,0,0,6,3,3
13207,156.0,62.0,4,3,0,0,0,7,3,4
13208,178.0,70.0,5,3,10,0,0,5,0,3
13209,173.0,54.0,4,1,10,0,0,2,0,2
13210,156.0,50.0,0,0,0,0,0,3,0,3
13211,158.0,42.0,0,0,0,0,0,5,0,2
13213,154.0,60.0,0,0,0,0,0,7,3,3
13214,170.0,73.0,4,3,0,0,0,4,3,3
13215,153.0,59.0,4,1,0,0,0,5,3,4
13216,161.0,54.0,3,1,0,0,0,3,3,3
13217,170.0,75.0,1,0,0,0,0,3,3,4
13218,178.0,85.0,4,4,10,3,3,5,3,4
13219,165.0,68.0,5,3,10,2,0,7,3,3
13220,157.0,50.0,2,1,0,0,0,7,3,3
13221,173.0,61.0,1,0,0,0,0,5,3,2
13222,152.0,59.0,0,0,0,0,0,7,3,4
13223,173.0,55.0,3,1,15,0,0,5,0,3
13224,168.0,60.0,4,2,0,2,2,7,3,3
13225,159.0,50.0,0,0,0,0,6,0,0,3
13226,168.0,78.0,0,0,0,7,7,0,0,4
13227,165.0,58.0,2,1,2,0,0,6,0,3
13229,181.0,74.0,4,3,10,0,3,7,1,3
13230,165.0,51.0,2,1,0,0,2,2,1,3
13231,159.0,53.0,0,0,0,0,3,7,3,3
13232,166.0,60.0,1,0,0,0,0,7,3,2
13233,154.0,56.0,0,0,0,0,0,3,3,3
13234,170.0,58.0,0,0,0,0,0,0,3,1
13235,165.0,70.0,1,0,0,0,0,2,3,4
13236,163.0,60.0,3,1,0,0,3,3,3,3
13237,172.0,64.0,4,1,0,0,0,7,0,2
13238,171.0,70.0,3,3,0,1,1,5,0,3
13239,157.0,50.0,4,3,0,2,2,5,0,3
13240,175.0,75.0,0,0,20,0,0,5,3,4
13241,157.0,66.0,0,0,0,1,2,5,1,4
13242,158.0,45.0,4,1,0,0,0,5,1,2
13243,155.0,58.0,0,0,0,0,0,6,3,3
13244,162.0,55.0,3,1,0,0,5,7,3,3
13245,173.0,75.0,1,0,0,5,5,2,3,3
13246,170.0,74.0,0,0,0,0,7,7,3,3
13247,156.0,52.0,0,0,0,0,0,7,3,3
13249,150.0,53.0,3,1,0,0,0,0,3,3
13250,166.0,69.0,5,4,0,0,0,3,3,4
13251,176.0,71.0,5,3,20,5,5,5,3,3
13252,170.0,65.0,2,2,10,0,0,7,0,2
13253,153.0,43.0,5,1,0,0,0,3,3,3
13254,167.0,51.0,3,1,0,0,3,7,0,3
13255,182.0,70.0,4,4,0,0,0,7,0,2
13256,161.0,63.0,0,0,0,0,0,0,0,4
13257,166.0,66.0,6,3,20,1,5,5,3,2
13259,148.0,42.0,0,0,0,0,1,4,3,2
13260,151.0,64.0,0,0,0,0,5,5,3,4
13261,169.0,70.0,6,3,0,5,5,7,0,3
13262,163.0,65.0,3,1,0,0,0,5,0,4
13263,156.0,60.0,0,0,0,0,0,2,0,4
13264,158.0,55.0,4,2,0,0,6,7,0,3
13265,175.0,75.0,4,3,3,0,6,7,0,3
13266,156.0,50.0,2,2,0,0,5,6,3,3
13267,173.0,71.0,5,2,0,0,3,5,0,3
13268,167.0,58.0,4,4,0,0,5,7,3,2
13269,165.0,56.0,5,1,0,0,7,3,2,3
13270,182.0,72.0,6,3,0,0,0,7,0,2
13271,165.0,62.0,2,1,0,0,0,5,1,4
13272,177.0,90.0,2,1,0,0,0,2,2,4
13273,168.0,73.0,2,1,0,7,2,7,3,4
13274,151.0,50.0,0,0,0,0,5,5,3,3
13275,160.0,52.0,0,0,0,3,0,1,3,3
13276,173.0,70.0,5,1,0,7,7,1,3,4
13277,173.0,65.0,2,3,0,0,5,7,3,3
13278,151.0,45.0,0,0,0,0,7,7,3,3
13279,179.0,76.0,0,0,0,0,0,7,0,3
13280,172.0,53.0,2,1,0,0,0,5,3,2
13281,158.0,48.0,0,0,0,0,0,5,3,2
13282,168.0,60.0,4,1,0,0,0,6,3,3
13283,177.0,78.0,4,3,0,4,4,5,1,4
13284,162.0,70.0,2,1,0,0,0,4,3,4
13285,162.0,54.0,2,1,0,0,0,4,3,3
13286,153.0,50.0,0,0,0,0,0,7,3,3
13287,169.0,57.0,2,3,0,0,0,4,1,2
13288,156.0,54.0,0,0,0,0,0,1,3,3
13289,178.0,90.0,5,3,7,5,5,5,2,4
13290,163.0,50.0,5,2,0,6,6,7,3,3
13291,156.0,48.0,0,0,0,0,3,7,3,3
13292,178.0,75.0,5,2,3,0,0,7,3,3
13293,173.0,80.0,0,0,0,7,7,7,0,4
13294,163.0,52.0,2,1,0,2,2,1,0,3
13295,161.0,60.0,0,0,0,7,7,7,3,3
13296,158.0,50.0,1,0,0,0,0,5,3,4
13297,175.0,70.0,4,2,0,0,0,3,3,3
13298,157.0,58.0,3,1,0,3,3,5,0,4
13299,167.0,55.0,2,1,0,0,0,7,3,3
13300,176.0,76.0,1,0,0,0,0,7,3,3
13301,167.0,53.0,4,3,0,0,0,7,0,3
13302,171.0,65.0,0,0,0,0,0,5,3,3
13303,152.0,41.0,3,1,0,0,0,4,3,3
13304,160.0,58.0,4,1,0,3,3,0,3,3
13305,161.0,70.0,4,1,0,5,5,5,3,4
13306,150.0,48.0,0,0,0,0,2,6,3,3
13307,176.0,74.0,0,0,0,0,2,7,3,4
13308,159.0,58.0,2,1,0,0,0,7,3,3
13309,167.0,55.0,2,2,0,1,1,3,1,3
13310,175.0,100.0,6,3,7,0,0,1,0,5
13311,181.0,95.0,5,3,0,5,5,7,1,4
13312,171.0,75.0,4,3,0,0,0,2,3,5
13313,149.0,45.0,0,0,0,0,0,2,3,3
13314,148.0,50.0,1,0,0,0,0,1,3,3
13315,156.0,58.0,4,2,0,0,5,5,3,4
13316,154.0,45.0,2,1,0,0,2,3,0,4
13317,155.0,60.0,2,1,0,0,0,3,3,3
13318,160.0,57.0,0,0,0,0,0,3,3,3
13319,171.0,75.0,5,3,0,0,0,6,1,4
13320,158.0,60.0,2,2,0,0,0,5,3,3
13321,145.0,50.0,0,0,0,0,1,7,3,3
13322,155.0,50.0,2,1,1,0,0,7,3,3
13323,171.0,66.0,2,1,0,7,7,7,2,3
13324,156.0,43.0,3,1,0,0,0,1,2,4
13325,158.0,58.0,1,0,0,0,0,3,3,3
13326,160.0,70.0,0,0,0,0,0,3,3,5
13327,155.0,46.0,0,0,0,0,0,2,3,1
13328,158.0,76.0,4,2,0,3,0,6,0,4
13329,170.0,65.0,5,3,20,0,0,0,2,3
13330,165.0,90.0,5,4,0,0,0,4,3,5
13331,167.0,65.0,1,0,0,0,0,0,3,2
13332,178.0,80.0,5,4,0,0,0,7,3,4
13333,160.0,55.0,1,0,0,0,0,7,3,2
13334,176.0,95.0,2,4,0,2,0,7,2,5
13335,160.0,75.0,6,2,15,0,0,4,3,4
13336,165.0,60.0,3,1,0,0,0,2,1,2
13337,169.0,85.0,3,2,12,0,0,5,0,4
13338,170.0,65.0,6,4,10,0,0,7,0,3
13339,150.0,55.0,0,0,0,0,0,2,1,4
13340,173.0,75.0,4,3,0,7,3,7,0,4
13341,160.0,63.0,3,1,0,0,2,5,0,3
13342,159.0,55.0,1,0,0,0,0,7,3,3
13343,159.0,68.0,3,2,0,0,0,5,3,4
13344,150.0,60.0,1,0,0,0,0,3,3,3
13345,157.0,60.0,5,4,0,5,0,7,3,3
13346,158.0,60.0,5,2,0,0,0,7,3,3
13347,163.0,59.0,1,0,0,0,0,0,3,2
13348,165.0,72.0,5,3,0,0,0,7,3,4
13349,155.0,60.0,4,2,0,0,0,7,3,4
13351,170.0,65.0,1,0,0,0,0,0,0,3
13352,167.0,57.0,0,0,0,0,0,1,3,3
13353,155.0,50.0,5,1,0,0,0,0,3,3
13354,160.0,63.0,4,2,0,0,0,7,0,4
13355,170.0,65.0,1,0,20,0,0,7,3,3
13356,157.0,50.0,1,0,0,0,0,0,3,3
13357,175.0,90.0,3,1,0,3,0,3,0,5
13358,162.0,53.0,1,0,0,0,0,3,3,3
13359,167.0,68.0,2,3,4,7,1,7,3,3
13360,158.0,50.0,1,0,0,5,1,5,0,3
13361,70.0,93.0,4,2,0,5,5,7,3,5
13362,168.0,73.0,4,3,10,4,5,7,0,3
13363,159.0,46.0,2,4,0,1,0,3,3,3
13364,163.0,50.0,4,2,0,0,7,7,2,3
13365,163.0,50.0,2,1,0,0,3,3,0,3
13366,172.0,68.0,6,3,20,3,0,3,3,3
13367,155.0,55.0,0,0,0,7,4,4,3,3
13368,175.0,80.0,3,4,10,0,0,7,3,3
13370,154.0,60.0,0,0,0,5,5,7,3,4
13371,182.0,75.0,3,2,0,7,7,7,3,3
13373,150.0,70.0,0,0,0,0,0,5,2,4
13374,173.0,77.0,4,3,10,0,0,7,1,3
13375,185.0,90.0,4,2,10,3,3,5,2,3
13376,165.0,63.0,3,3,0,0,0,2,0,4
13377,166.0,59.0,3,3,0,2,0,7,0,4
13378,178.0,80.0,4,3,0,2,0,7,0,3
13380,154.0,74.0,4,2,0,2,0,5,2,5
13381,175.0,73.0,6,3,6,4,0,7,3,3
13382,158.0,64.0,4,2,0,3,1,5,1,4
13383,173.0,63.0,3,2,0,0,0,5,1,3
13384,165.0,74.0,2,2,0,0,0,4,3,4
13385,162.0,55.0,0,0,0,0,0,3,3,3
13386,180.0,80.0,1,0,0,1,0,7,3,4
13387,158.0,58.0,4,2,0,0,0,3,3,4
13388,168.0,78.0,4,3,0,0,3,3,3,4
13389,164.0,52.0,2,1,0,0,5,7,0,3
13390,159.0,63.0,2,1,0,0,0,6,3,4
13391,172.0,70.0,4,3,0,3,3,7,3,2
13392,166.0,70.0,1,0,0,3,3,4,3,4
13393,172.0,70.0,2,2,0,6,5,5,0,3
13394,176.0,90.0,3,3,0,0,0,5,3,4
13395,158.0,50.0,1,0,0,0,0,3,3,3
